lr-Adadelta,step,train_seq_loss,train_struct_loss,train_pos_loss,train_total_loss,epoch,val_seq_loss,val_struct_loss,val_pos_loss,val_total_loss,val_ExpRate
,193369,0.01784685254096985,0.0037339888513088226,0.028555061668157578,0.016995679587125778,316,,,,,
0.1,193370,,,,,,,,,,
,193979,,,,,317,0.34827497601509094,0.04943021014332771,0.25632521510124207,0.250576376914978,0.6024340987205505
,193979,0.016880998387932777,0.0037192218005657196,0.027815962210297585,0.016324307769536972,317,,,,,
0.1,193980,,,,,,,,,,
,194589,0.01711592637002468,0.0037119316402822733,0.027715086936950684,0.016414716839790344,318,,,,,
0.1,194590,,,,,,,,,,
,195199,,,,,319,0.3651142418384552,0.05142549052834511,0.249514639377594,0.25779202580451965,0.5983772873878479
,195199,0.016882680356502533,0.0038216535467654467,0.027039801701903343,0.01615670509636402,319,,,,,
0.1,195200,,,,,,,,,,
,195809,0.01621159166097641,0.0038821895141154528,0.02724648267030716,0.015887968242168427,320,,,,,
0.1,195810,,,,,,,,,,
,196419,,,,,321,0.3568468391895294,0.05034578591585159,0.23756036162376404,0.2503999173641205,0.5963488817214966
,196419,0.016126638278365135,0.0038488127756863832,0.027419619262218475,0.015880443155765533,321,,,,,
0.1,196420,,,,,,,,,,
,197029,0.01603780873119831,0.003948971163481474,0.026685087010264397,0.015677426010370255,322,,,,,
0.1,197030,,,,,,,,,,
,197639,,,,,323,0.3558954894542694,0.052080363035202026,0.27148836851119995,0.2588399648666382,0.6004056930541992
,197639,0.015541276894509792,0.003956724423915148,0.027215298265218735,0.015563658438622952,323,,,,,
0.1,197640,,,,,,,,,,
,198249,0.015361933037638664,0.0039465175941586494,0.026241129264235497,0.015227884985506535,324,,,,,
0.1,198250,,,,,,,,,,
,198859,,,,,325,0.35668474435806274,0.05225914344191551,0.24270418286323547,0.25208330154418945,0.6044625043869019
,198859,0.015039975754916668,0.003987740725278854,0.026297183707356453,0.015091214329004288,325,,,,,
0.1,198860,,,,,,,,,,
,199469,0.014872238971292973,0.003909549675881863,0.027053523808717728,0.015176888555288315,326,,,,,
0.1,199470,,,,,,,,,,
,200079,,,,,327,0.3693331480026245,0.054918307811021805,0.25850072503089905,0.2630213797092438,0.5882353186607361
,200079,0.014839773066341877,0.0040151095017790794,0.02545091137290001,0.014786390587687492,327,,,,,
0.1,200080,,,,,,,,,,
,200689,0.014724968001246452,0.004036627244204283,0.025842702016234398,0.014832327142357826,328,,,,,
0.1,200690,,,,,,,,,,
,201299,,,,,329,0.3743244409561157,0.056168921291828156,0.24658866226673126,0.26285165548324585,0.593306303024292
,201299,0.014420213177800179,0.004190962295979261,0.025376321747899055,0.014601931907236576,329,,,,,
0.1,201300,,,,,,,,,,
,201909,0.014195102266967297,0.004051282536238432,0.025778697803616524,0.014555037021636963,330,,,,,
0.1,201910,,,,,,,,,,
,202519,,,,,331,0.3585977554321289,0.05570441856980324,0.2553020715713501,0.2570505440235138,0.5973630547523499
,202519,0.014521581120789051,0.004181501921266317,0.025502922013401985,0.014681884087622166,331,,,,,
0.1,202520,,,,,,,,,,
,203129,0.014127632603049278,0.004124837461858988,0.025611110031604767,0.014497794210910797,332,,,,,
0.1,203130,,,,,,,,,,
,203739,,,,,333,0.3662053644657135,0.055902618914842606,0.24087019264698029,0.25729602575302124,0.6034482717514038
,203739,0.013981245458126068,0.004119908437132835,0.025484943762421608,0.014391843229532242,333,,,,,
0.1,203740,,,,,,,,,,
,204349,0.01345940213650465,0.004172221291810274,0.02449275553226471,0.013895959593355656,334,,,,,
0.1,204350,,,,,,,,,,
,204959,,,,,335,0.37225058674812317,0.05870073288679123,0.24931180477142334,0.26312845945358276,0.5963488817214966
,204959,0.01373143307864666,0.0041933548636734486,0.02433909848332405,0.01399881113320589,335,,,,,
0.1,204960,,,,,,,,,,
,205569,0.013493736274540424,0.004216570872813463,0.025630662217736244,0.014208659529685974,336,,,,,
0.1,205570,,,,,,,,,,
,206179,,,,,337,0.375803679227829,0.060268208384513855,0.2500215172767639,0.26547425985336304,0.5862069129943848
,206179,0.013153157196938992,0.004130398854613304,0.025175217539072037,0.013902992941439152,337,,,,,
0.1,206180,,,,,,,,,,
,206789,0.012867719866335392,0.0040740398690104485,0.02438620664179325,0.01354891899973154,338,,,,,
0.1,206790,,,,,,,,,,
,207399,,,,,339,0.3831680417060852,0.061518650501966476,0.27556312084198,0.27585452795028687,0.5902636647224426
,207399,0.012501640245318413,0.004217496141791344,0.023519109934568405,0.013184967450797558,339,,,,,
0.1,207400,,,,,,,,,,
,208009,0.014561589807271957,0.004679121542721987,0.02581275813281536,0.014903771691024303,340,,,,,
0.1,208010,,,,,,,,,,
,208619,,,,,341,0.38721543550491333,0.06220404803752899,0.2612796723842621,0.2744787335395813,0.5892494916915894
,208619,0.014338837005198002,0.004662718158215284,0.025558875873684883,0.014724821783602238,341,,,,,
0.1,208620,,,,,,,,,,
,209229,0.014416682533919811,0.004434076137840748,0.02576480433344841,0.014758051373064518,342,,,,,
0.1,209230,,,,,,,,,,
,209839,,,,,343,0.3998420834541321,0.05992898717522621,0.25196608901023865,0.2778947055339813,0.593306303024292
,209839,0.014161176048219204,0.004717935808002949,0.025512559339404106,0.014638194814324379,343,,,,,
0.1,209840,,,,,,,,,,
,210449,0.014488549903035164,0.0047708735801279545,0.025485137477517128,0.014808261767029762,344,,,,,
0.1,210450,,,,,,,,,,
,211059,,,,,345,0.3879826068878174,0.06074513867497444,0.24501968920230865,0.27043256163597107,0.6014198660850525
,211059,0.014008859172463417,0.004840289242565632,0.025449903681874275,0.014576965942978859,345,,,,,
0.1,211060,,,,,,,,,,
,211669,0.014055461622774601,0.004800393246114254,0.02523934841156006,0.014537665992975235,346,,,,,
0.1,211670,,,,,,,,,,
,212279,,,,,347,0.37739297747612,0.061335086822509766,0.25488317012786865,0.2677510976791382,0.5862069129943848
,212279,0.013760232366621494,0.004808119963854551,0.02509899064898491,0.014356886968016624,347,,,,,
0.1,212280,,,,,,,,,,
,212889,0.014001002535223961,0.00481808464974165,0.025486202910542488,0.014576577581465244,348,,,,,
0.1,212890,,,,,,,,,,
,213499,,,,,349,0.4008079171180725,0.06642187386751175,0.2585846483707428,0.28165557980537415,0.5902636647224426
,213499,0.013793560676276684,0.004737398121505976,0.02526557445526123,0.014397521503269672,349,,,,,
0.010000000000000002,213500,,,,,,,,,,
,214109,0.012659532949328423,0.004479578230530024,0.02321411296725273,0.013253187760710716,350,,,,,
0.010000000000000002,214110,,,,,,,,,,
,214719,,,,,351,0.39663422107696533,0.06405560672283173,0.24991555511951447,0.2768098711967468,0.587221086025238
,214719,0.012542586773633957,0.004362700041383505,0.023239346221089363,0.01317179761826992,351,,,,,
0.010000000000000002,214720,,,,,,,,,,
,215329,0.012119042687118053,0.004355809651315212,0.022470623254776,0.012766126543283463,352,,,,,
0.010000000000000002,215330,,,,,,,,,,
,215939,,,,,353,0.37987127900123596,0.06291228532791138,0.2586349546909332,0.270322322845459,0.5953347086906433
,215939,0.012067161500453949,0.004362517036497593,0.0217556431889534,0.012563114054501057,353,,,,,
0.010000000000000002,215940,,,,,,,,,,
,216549,0.011942366138100624,0.0043190037831664085,0.02202054113149643,0.01255606859922409,354,,,,,
0.010000000000000002,216550,,,,,,,,,,
,217159,,,,,355,0.39062073826789856,0.06339950114488602,0.2501619756221771,0.27370065450668335,0.5892494916915894
,217159,0.012020100839436054,0.004248493816703558,0.02188248746097088,0.01254279538989067,355,,,,,
0.010000000000000002,217160,,,,,,,,,,
,217769,0.012437713332474232,0.004416304174810648,0.022517941892147064,0.012952417135238647,356,,,,,
0.010000000000000002,217770,,,,,,,,,,
,218379,,,,,357,0.4039325416088104,0.06476031243801117,0.281425803899765,0.2885127365589142,0.5902636647224426
,218379,0.0118400938808918,0.004266972187906504,0.022137664258480072,0.01252121850848198,357,,,,,
0.010000000000000002,218380,,,,,,,,,,
,218989,0.011628466658294201,0.004364447668194771,0.021835217252373695,0.01236414909362793,358,,,,,
0.010000000000000002,218990,,,,,,,,,,
,219599,,,,,359,0.38058316707611084,0.06311895698308945,0.25756022334098816,0.27046138048171997,0.5831642746925354
,219599,0.011903028935194016,0.004282173700630665,0.02133241854608059,0.012355166487395763,359,,,,,
0.010000000000000002,219600,,,,,,,,,,
,220209,0.01168830320239067,0.0041657411493361,0.021754560992121696,0.012324209325015545,360,,,,,
0.010000000000000002,220210,,,,,,,,,,
,220819,,,,,361,0.3874010443687439,0.06360019743442535,0.2585616707801819,0.27424100041389465,0.5943204760551453
,220819,0.011667929589748383,0.004442560952156782,0.02226133458316326,0.012509946711361408,361,,,,,
0.010000000000000002,220820,,,,,,,,,,
,221429,0.01157384179532528,0.0042032646015286446,0.02192702889442444,0.012319494038820267,362,,,,,
0.010000000000000002,221430,,,,,,,,,,
,222039,,,,,363,0.40115806460380554,0.06494979560375214,0.2646883726119995,0.28298869729042053,0.5821501016616821
,222039,0.012135305441915989,0.004401178564876318,0.02161327749490738,0.012571265920996666,363,,,,,
0.010000000000000002,222040,,,,,,,,,,
,222649,0.011924837715923786,0.004305853974074125,0.02191636711359024,0.01251798216253519,364,,,,,
0.010000000000000002,222650,,,,,,,,,,
,223259,,,,,365,0.4007393717765808,0.06491242349147797,0.26298001408576965,0.28234291076660156,0.5902636647224426
,223259,0.011470329947769642,0.004302013199776411,0.02148577943444252,0.012182116508483887,365,,,,,
0.010000000000000002,223260,,,,,,,,,,
,223869,0.01182529516518116,0.004293103236705065,0.021940287202596664,0.012470986694097519,366,,,,,
0.010000000000000002,223870,,,,,,,,,,
,224479,,,,,367,0.398202508687973,0.0656621903181076,0.2755243480205536,0.2843978703022003,0.5902636647224426
,224479,0.011806300841271877,0.004377021919935942,0.021623333916068077,0.01240323856472969,367,,,,,
0.010000000000000002,224480,,,,,,,,,,
,225089,0.011588480323553085,0.004103885032236576,0.021702496334910393,0.012245843186974525,368,,,,,
0.010000000000000002,225090,,,,,,,,,,
,225699,,,,,369,0.3893457353115082,0.06435038149356842,0.2568204998970032,0.2749655544757843,0.5912778973579407
,225699,0.011716814711689949,0.0042504072189331055,0.021689172834157944,0.012343303300440311,369,,,,,
0.010000000000000002,225700,,,,,,,,,,
,226309,0.012091925367712975,0.004243646748363972,0.0211563091725111,0.012395944446325302,370,,,,,
0.010000000000000002,226310,,,,,,,,,,
,226919,,,,,371,0.3934071660041809,0.06504395604133606,0.26249217987060547,0.27858766913414,0.593306303024292
,226919,0.011487049050629139,0.004285790957510471,0.021799327805638313,0.0122647974640131,371,,,,,
0.010000000000000002,226920,,,,,,,,,,
,227529,0.011538499966263771,0.0044005028903484344,0.02161029912531376,0.012271948158740997,372,,,,,
0.010000000000000002,227530,,,,,,,,,,
,228139,,,,,373,0.39353275299072266,0.06516224890947342,0.2690892815589905,0.2803293466567993,0.5892494916915894
,228139,0.011589918285608292,0.0042118229903280735,0.021070556715130806,0.01211554929614067,373,,,,,
0.010000000000000002,228140,,,,,,,,,,
,228749,0.011602729558944702,0.004317642655223608,0.02159106358885765,0.012278532609343529,374,,,,,
0.010000000000000002,228750,,,,,,,,,,
,229359,,,,,375,0.3880029618740082,0.06356063485145569,0.259439617395401,0.2747514843940735,0.592292070388794
,229359,0.011608537286520004,0.004288182593882084,0.021630780771374702,0.012284012511372566,375,,,,,
0.010000000000000002,229360,,,,,,,,,,
,229969,0.011497641913592815,0.004470547661185265,0.021317366510629654,0.01219580601900816,376,,,,,
0.010000000000000002,229970,,,,,,,,,,
,230579,,,,,377,0.38644206523895264,0.06510204076766968,0.2628718316555023,0.2752145826816559,0.593306303024292
,230579,0.011651546694338322,0.004205301403999329,0.02186558209359646,0.012343501672148705,377,,,,,
0.010000000000000002,230580,,,,,,,,,,
,231189,0.011701268143951893,0.003995143808424473,0.020854609087109566,0.012063062749803066,378,,,,,
0.010000000000000002,231190,,,,,,,,,,
,231799,,,,,379,0.4104312062263489,0.06747569143772125,0.31307289004325867,0.30035269260406494,0.5973630547523499
,231799,0.011483566835522652,0.004332450684159994,0.02199959009885788,0.01232478953897953,379,,,,,
0.010000000000000002,231800,,,,,,,,,,
,232409,0.011562568135559559,0.004340244457125664,0.021640751510858536,0.012276523746550083,380,,,,,
0.010000000000000002,232410,,,,,,,,,,
,233019,,,,,381,0.39867863059043884,0.06495097279548645,0.25786539912223816,0.280043363571167,0.5912778973579407
,233019,0.011687961407005787,0.004418877884745598,0.02125581167638302,0.012262646108865738,381,,,,,
0.010000000000000002,233020,,,,,,,,,,
,233629,0.011479267850518227,0.004344994202256203,0.02153944782912731,0.01221075002104044,382,,,,,
0.010000000000000002,233630,,,,,,,,,,
,234239,,,,,383,0.39714571833610535,0.06401747465133667,0.2622479200363159,0.280139297246933,0.592292070388794
,234239,0.011623303405940533,0.004351282957941294,0.021340806037187576,0.012234685011208057,383,,,,,
0.010000000000000002,234240,,,,,,,,,,
,234849,0.011339977383613586,0.004244677722454071,0.021509595215320587,0.012108558788895607,384,,,,,
0.010000000000000002,234850,,,,,,,,,,
,235459,,,,,385,0.39527878165245056,0.06401989609003067,0.25743040442466736,0.27800193428993225,0.5912778973579407
,235459,0.011568969115614891,0.004305208567529917,0.021382471546530724,0.012206396088004112,385,,,,,
0.010000000000000002,235460,,,,,,,,,,
,236069,0.011622793972492218,0.004422820173203945,0.021275226026773453,0.012235906906425953,386,,,,,
0.010000000000000002,236070,,,,,,,,,,
,236679,,,,,387,0.3840184807777405,0.06349524855613708,0.2658473253250122,0.27434492111206055,0.5963488817214966
,236679,0.011546180583536625,0.004223339259624481,0.021562254056334496,0.012219495140016079,387,,,,,
0.010000000000000002,236680,,,,,,,,,,
,237289,0.011436677537858486,0.004258808679878712,0.02157146856188774,0.012175895273685455,388,,,,,
0.010000000000000002,237290,,,,,,,,,,
,237899,,,,,389,0.40661320090293884,0.06529506295919418,0.262717604637146,0.28530988097190857,0.5892494916915894
,237899,0.011649489402770996,0.004338013473898172,0.021480875089764595,0.012279462069272995,389,,,,,
0.010000000000000002,237900,,,,,,,,,,
,238509,0.011696668341755867,0.0044357385486364365,0.02116740122437477,0.012249127961695194,390,,,,,
0.010000000000000002,238510,,,,,,,,,,
,239119,,,,,391,0.39726972579956055,0.0642351359128952,0.26733607053756714,0.28152769804000854,0.5993914604187012
,239119,0.011550385504961014,0.004266262520104647,0.02120896615087986,0.012143993750214577,391,,,,,
0.010000000000000002,239120,,,,,,,,,,
,239729,0.011535529047250748,0.004439935088157654,0.021607084199786186,0.012279518879950047,392,,,,,
0.010000000000000002,239730,,,,,,,,,,
,240339,,,,,393,0.3888450860977173,0.06415421515703201,0.2627274990081787,0.27614283561706543,0.5943204760551453
,240339,0.011863373219966888,0.004184296820312738,0.02149917185306549,0.01235255878418684,393,,,,,
0.010000000000000002,240340,,,,,,,,,,
,240949,0.01165343914180994,0.0043836189433932304,0.02117190696299076,0.01221561711281538,394,,,,,
0.010000000000000002,240950,,,,,,,,,,
,241559,,,,,395,0.3987358808517456,0.06484862416982651,0.25818657875061035,0.28012657165527344,0.593306303024292
,241559,0.01148970890790224,0.004233640152961016,0.020954083651304245,0.012041786685585976,395,,,,,
0.010000000000000002,241560,,,,,,,,,,
,242169,0.011740944348275661,0.004321010317653418,0.02138637937605381,0.012297318316996098,396,,,,,
0.010000000000000002,242170,,,,,,,,,,
,242779,,,,,397,0.38482344150543213,0.06364411860704422,0.25896313786506653,0.27306345105171204,0.5983772873878479
,242779,0.011240593157708645,0.004447677172720432,0.02140187844634056,0.012082676403224468,397,,,,,
0.010000000000000002,242780,,,,,,,,,,
,243389,0.01130831427872181,0.0043113743886351585,0.02134222537279129,0.012067552655935287,398,,,,,
0.010000000000000002,243390,,,,,,,,,,
,243999,,,,,399,0.4190348982810974,0.06789940595626831,0.27778470516204834,0.2959383726119995,0.5811359286308289
,243999,0.01140405423939228,0.004351477604359388,0.020658308640122414,0.01195445191115141,399,,,,,
